BIB_ID	VENDOR_CODE	bibtype	date	form	place	language	govdoc	publisher	fund	poofid
10405648	COUTTSUK	am	2015	\	si\	eng	\	Monsoon Books Pte Ltd	8144	15404
10405608	COUTTSUK	am	2016	\	nyu	eng	\	Minotaur	p8350	15403
10405610	COUTTSUK	am	2017	\	enk	eng	\	Hodder & Stoughton	p8350	15397
10405221	COUTTSUK	am	2015	b	nyu	eng	\	The Modern Language Association of America	p3150	15392
10405222	COUTTSUK	am	2018	b	enk	eng	\	Edward Elgar Publishing	p1359	15390
10405224	COUTTSUK	am	2018	b	nyu	eng	\	The Modern Language Association of America	p3190	15382
10404252	COUTTSUK	am	2018	\	nyu	eng	\	Skyhorse Publishing	p2251	15371
10404253	COUTTSUK	am	2018	\	nyu	eng	\	Harper, an imprint of HarperCollinsPublishers	p2251	15370
10403563	COUTTSUK	am	2017	b	mau	eng	\	Bedford/St. Martin's	p559	15366
10403563	COUTTSUK	am	2017	b	mau	eng	\	Bedford/St. Martin's	p559	15366
10393533	COUTTSUK	am	2017	\	nyu	eng	\	Gallery Books	p2952	15315
10387623	COUTTSUK	am	2018	b	ne\	eng	\	Brill	p3350	15288
10386002	COUTTSUK	am	2017	b	inu	eng	\	Xlibris, LLC	8110	15262
10385688	COUTTSUK	am	2017	\	xx\	eng	\	Glen Haynie	8110	15266
10385683	COUTTSUK	am	2017	b	cau	eng	\	Praeger, an imprint of ABC-CLIO, LLC	8110	15270
10385686	COUTTSUK	am	2017	b	ncu	eng	\	McFarland & Company, Inc., Publishers	8110	15269
10385687	COUTTSUK	am	2017	b	msu	eng	\	Veterans of Foreign Wars	8110	15267
10385689	COUTTSUK	am	2017	\	nyu	eng	\	Morgan James Publishing	8110	15265
10385690	COUTTSUK	am	2017	\	flu	eng	\	Mango Publishing Group, a division of Mango Media Inc.	8110	15264
10385691	COUTTSUK	am	2017	\	flu	eng	\	Mill City Press	8110	15260
10385692	COUTTSUK	am	2017	b	enk	eng	\	Fonthill	8110	15259
10385693	COUTTSUK	am	2017	b	xx\	eng	\	[CreateSpace Independent Publishing Platform]	8110	15258
10385694	COUTTSUK	am	2017	b	inu	eng	\	iUniverse	8110	15257
10385695	COUTTSUK	tm	2017	\	txu	eng	\	Burkhart Books	8110	15256
10385696	COUTTSUK	am	2017	b	inu	eng	\	XLIBRIS	8110	15255
10385697	COUTTSUK	am	2017	b	xxu	eng	\	[CreateSpace Independent Publishing Platform]	8110	15254
10385698	COUTTSUK	am	2017	\	nyu	eng	\	Page Publishing, Inc.	8110	15253
10385699	COUTTSUK	am	2017	\	wiu	eng	\	CKBooks	8110	15252
10385700	COUTTSUK	am	2017	\	txu	eng	\	Lucid Books	8110	15251
10385701	COUTTSUK	am	2017	b	dcu	eng	\	United States Copyright Office	8110	15250
10385702	COUTTSUK	am	2018	b	enk	eng	\	New York, NY :$bRoutledge	p2156	15246
10385148	COUTTSUK	am	2017	b	ilu	eng	\	Distributed by University of Chicago Press;\4$c©2017;\1$aAmsterdam :$bAmsterdam University Press	8110	15239
10385203	COUTTSUK	am	2018	b	io\	eng	\	Equinox Publishing	8110	15219
10385680	COUTTSUK	am	2018	b	ilu	eng	\	ALA Editions	p3250	15249
10385142	COUTTSUK	am	2017	\	cau	eng	\	[Charles J. Liteky and Judith Balch Liteky Trust]	8110	15186
10385132	COUTTSUK	am	2017	\	kyu	eng	\	[manufacturer unidentified]	8110	15190
10385135	COUTTSUK	am	2018	\	xx\	eng	\	[publisher not identified]	8110	15189
10385139	COUTTSUK	am	2015	\	xxu	eng	\	[The author]	8110	15188
10385146	COUTTSUK	am	2017	\	mnu	eng	\	City Limits Press	8110	15184
10385151	COUTTSUK	am	2017	b	xxu	eng	\	[publisher not identified]	8110	15183
10385155	COUTTSUK	am	2017	\	xx\	eng	\	[the author]	8110	15182
10385159	COUTTSUK	am	2017	\	xxu	eng	\	[s.n.]	8110	15181
10385136	COUTTSUK	am	2015	\	txu	eng	\	River Grove Books	8110	15215
10385124	COUTTSUK	am	2018	\	nyu	eng	\	Skyhorse Publishing	8110	15217
10385129	COUTTSUK	am	2017	\	txu	eng	\	River Grove Books	8110	15216
10385143	COUTTSUK	am	2017	\	ctu	eng	\	[publisher not identified]	8110	15213
10385147	COUTTSUK	am	2017	\	ilu	eng	\	Joshua Tree Publishing	8110	15212
10385150	COUTTSUK	am	2017	\	scu	eng	\	CreateSpace Independent Publishing Platform	8110	15211
10385153	COUTTSUK	am	2017	b	ilu	eng	\	G. Anton Publisher	8110	15210
10385157	COUTTSUK	am	2017	\	xxu	eng	\	Chopper Books	8110	15208
10385160	COUTTSUK	am	2017	\	xxu	eng	\	[publisher not identified]	8110	15207
10385162	COUTTSUK	am	2017	\	inu	eng	\	iUniverse	8110	15206
10385165	COUTTSUK	am	2017	\	xxu	eng	\	WJH Books	8110	15205
10385167	COUTTSUK	am	2018	|	cau	eng	\	[CreateSpace Publishing]	8110	15204
10385169	COUTTSUK	am	2017	\	cau	eng	\	[Lew Jennings]	8110	15203
10385172	COUTTSUK	am	2017	\	cau	eng	\	Joseph M. Tong	8110	15202
10385174	COUTTSUK	am	2017	\	nju	eng	\	Elephant's Bookshelf Press	8110	15199
10385175	COUTTSUK	am	2017	b	vau	eng	\	Potomac Institute Press	8110	15198
10385176	COUTTSUK	am	2017	\	nyu	eng	\	Merriam Press	8110	15197
10385177	COUTTSUK	am	2017	b	cau	eng	\	Tarnaby	8110	15195
10385178	COUTTSUK	am	2017	\	cau	eng	\	Marlea Press	8110	15194
10385179	COUTTSUK	am	2017	\	xxu	eng	\	[publisher not identified]	8110	15193
10385180	COUTTSUK	am	2017	b	scu	eng	\	CreateSpace Independent Publishing Platform	8110	15192
10385181	COUTTSUK	am	2017	\	xxu	eng	\	[publisher not identified]	8110	15191
10383702	COUTTSUK	am	2018	b	nju	eng	\	John Wiley & Sons, Inc.	591	15163
10383349	COUTTSUK	am	2018	b	ncu	eng	\	McFarland & Company, Inc., Publishers	8110	15158
10383346	COUTTSUK	am	2017	\	inu	eng	\	Balboa Press	8110	15160
10383348	COUTTSUK	am	2018	b	cou	eng	\	Outskirts Press	8110	15159
10383351	COUTTSUK	am	2017	\	inu	eng	\	AuthorHouse	8110	15157
10383352	COUTTSUK	am	2018	b	mnu	eng	s	University of Minnesota Press	p2952	15150
10383354	COUTTSUK	am	2018	b	mnu	eng	\	Anselm Academic	p2156	15148
10383355	COUTTSUK	am	2019	b	sz\	eng	\	Palgrave Macmillan	p2156	15147
10383325	COUTTSUK	am	2017	\	xx\	eng	\	Monsoon	8110	15128
10096021	COUTTSUK	am	2018	b	cau	eng	\	Stanford University Press	p8352	9740
10382913	COUTTSUK	am	2017	b	cau	eng	\	Bridge21	8610	15146
10382923	COUTTSUK	am	2017	\	enk	eng	\	John Beaufoy Publishing Limited	8110	15145
10382926	COUTTSUK	am	2016	b	gw\	eng	\	GRIN Publishing	8110	15144
10382930	COUTTSUK	am	2017	b	dcu	eng	\	World Bank Group	8110	15142
10382932	COUTTSUK	am	2017	\	pau	eng	\	Christian Faith Publishing, Inc.	8110	15141
10382934	COUTTSUK	am	2017	\	xx\	eng	\	WTIU	8110	15140
10382936	COUTTSUK	am	2017	\	inu	eng	\	NA	8110	15139
10382938	COUTTSUK	am	2017	\	xx\	eng	\	NA	8110	15138
10382939	COUTTSUK	am	2017	b	inu	eng	\	iUniverse	8110	15137
10382941	COUTTSUK	am	2017	\	xx\	eng	\	Bloomsbury	8110	15136
10382943	COUTTSUK	am	2017	b	gw\	eng	\	Kassel University Press	8110	15135
10096021	COUTTSUK	am	2018	b	cau	eng	\	Stanford University Press	p8352	9740
10382945	COUTTSUK	am	2017	\	xx\	eng	u	NA	8110	15134
10382947	COUTTSUK	am	2017	b	enk	eng	\	Writersworld	8110	15132
10382948	COUTTSUK	am	2017	b	ncu	eng	\	Information Age Publishing, Inc.	8110	15131
10382949	COUTTSUK	am	2017	\	enk	eng	\	Onwards and Upwards Publishers	8110	15130
10382950	COUTTSUK	am	2017	b	gw\	eng	\	Anchor Academic Publishing	8110	15129
10382951	COUTTSUK	am	2017	\	inu	eng	\	Xlibris	8110	15124
10382952	COUTTSUK	am	2017	\	xx\	eng	\	NA	8110	15118
10382953	COUTTSUK	am	2017	\	nyu	eng	\	Atria Books	p2156	15112
10382495	COUTTSUK	am	2018	b	stk	eng	\	Edinburgh University Press	8110	15049
10382113	COUTTSUK	am	2018	b	enk	eng	\	Bloomsbury Academic	2021	15077
10382119	COUTTSUK	am	2018	b	oru	eng	\	Sussex Academic Press	8110	15048
10382121	COUTTSUK	am	2018	\	cau	eng	\	[manufacturer not identified];\1$a[United States?] :$b[publisher not identified]	8110	15047
10382123	COUTTSUK	am	2018	b	gw\	eng	\	Gerlach Press	p2156	15045
10381796	COUTTSUK	am	2018	b	tnu	eng	\	Frist Center for the Visual Arts in association with Vanderbilt University Press	p2952	15041
10381792	COUTTSUK	am	2018	b	mau	eng	\	Polity Press	p2952	15043
10381795	COUTTSUK	am	2018	b	enk	eng	\	Polity Press	p2952	15042
10381798	COUTTSUK	am	2018	b	enk	eng	\	I.B. Tauris & Co. Ltd	p2156	15038
10381799	COUTTSUK	am	2017	b	enk	eng	\	Other Criteria	p6794	15036
10380805	COUTTSUK	am	2018	\	nyu	eng	\	Touchstone	p2156	15027
10380035	COUTTSUK	am	2018	b	gau	eng	\	Clarity Press, Inc.	8110	15021
10380039	COUTTSUK	am	2018	\	nsc	eng	\	Pottersfield Press	8110	15017
10380041	COUTTSUK	am	2018	b	ncu	eng	\	McFarland & Company, Inc., Publishers	8110	15013
10380042	COUTTSUK	am	2018	b	enk	eng	\	Hurst & Company	8141	15011
10380043	COUTTSUK	am	2018	b	mau	eng	\	De Gruyter Mouton	8110	15004
10380044	COUTTSUK	am	2018	b	enk	eng	\	I.B. Tauris	8110	15003
10380045	COUTTSUK	am	2017	\	sw\	swe	\	Norstedts	2513	14996
10376716	COUTTSUK	am	2017	\	vm\	eng	\	Metro Writers,$c[2017];\3$aRaleigh, NC :$bLulu Press	8110	14845
10378139	COUTTSUK	am	2017	b	enk	eng	\	John Beaufoy Publishing	8110	14929
10378144	COUTTSUK	am	2017	\	nyu	eng	\	Arthur A. Levine Books, an imprint of Scholastic Inc.	6310	14963
9718068	COUTTSUK	am	2016	b	dcu	eng	\	Brookings Institution Press	8110	14927
10357980	COUTTSUK	am	2018	b	enk	eng	\	Bloomsbury Publishing	6310	14958
10378001	COUTTSUK	am	2018	\	xx\	eng	\	HATJE CANTZ	p2553	14936
10378004	COUTTSUK	am	2017	\	txu	eng	\	Greenleaf Book Group Press	8110	14932
10378005	COUTTSUK	am	2017	\	cou	eng	\	Tradelinks International	8110	14931
10378009	COUTTSUK	am	2017	\	nyu	eng	\	Marshall Cavendish Editions	8110	14930
10378011	COUTTSUK	am	2017	b	enk	eng	\	Bloomsbury Natural History, an imprint of Bloomsbury Publishing Plc	8110	14928
10378014	COUTTSUK	am	2016	\	nyu	eng	\	William Morrow, an imprint of HarperCollins Publishers	8110	14926
9718068	COUTTSUK	am	2016	b	dcu	eng	\	Brookings Institution Press	8110	14927
10357980	COUTTSUK	am	2018	b	enk	eng	\	Bloomsbury Publishing	6310	14958
10086191	COUTTSUK	am	2017	b	cou	eng	\	Fulcrum Publishing	6310	14959
10378018	COUTTSUK	am	2017	b	oru	eng	\	Pickwick Publications	8110	14923
10378023	COUTTSUK	am	2017	\	cau	eng	\	City Lights Books	6310	14961
10086191	COUTTSUK	am	2017	b	cou	eng	\	Fulcrum Publishing	6310	14959
10378019	COUTTSUK	am	2017	b	enk	eng	\	Routledge, Taylor & Francis Group	8110	14922
10378020	COUTTSUK	am	2017	\	nyu	eng	\	Akashic Books	6310	14965
10378021	COUTTSUK	am	2017	6	nyu	eng	\	Tu Books, an imprint of Lee & Low Books Inc.	6310	14964
10378022	COUTTSUK	am	2018	\	nyu	eng	\	Henry Holt and Company	6310	14962
10378024	COUTTSUK	am	2017	\	nyu	eng	\	37 Ink/Atria	6310	14960
10378025	COUTTSUK	am	2018	\	nyu	eng	\	Edge of Sports	6310	14957
10378026	COUTTSUK	am	2017	\	ilu	eng	\	Bolden, an Agate imprint	6310	14956
10378027	COUTTSUK	am	2018	\	cau	eng	\	Raincloud Press	6310	14955
10378028	COUTTSUK	am	2017	\	enk	eng	\	New Internationalist Publications Ltd ;$aAuckland Park, Johannesburg :$bJacana Media (Pty) Ltd	6310	14954
10378029	COUTTSUK	am	2018	c	nyu	eng	\	Rizzoli Electa	6310	14953
10378016	COUTTSUK	am	2017	b	ne\	eng	\	John Benjamins Publishing Company	8110	14924
10377644	COUTTSUK	am	2015	b	nyu	eng	\	The Edwin Mellen Press	p2952	14913
10377653	COUTTSUK	am	2015	\	nyu	eng	\	Metropolitan Books, Henry Holt and Company	p2251	14874
10377654	COUTTSUK	am	2018	\	sa\	eng	\	African Perspectives Publishing	p2160	14870
10376983	COUTTSUK	am	2015	b	enk	eng	\	Bloomsbury	592	14865
10376986	COUTTSUK	am	2015	b	enk	eng	\	Bloomsbury Academic, an imprint of Bloomsbury Publishing Plc	592	14864
10376988	COUTTSUK	am	2017	b	enk	eng	\	Bloomsbury Academic, an imprint of Bloomsbury Publishing, Plc	592	14863
10376989	COUTTSUK	am	2000	b	enk	spa	\	University of Birmingham Press	592	14860
9268185	COUTTSUK	am	2015	\	nyu	eng	\	Roc	3110	$zPOOF;poof.library.cornell.edu/node/41859
9268185	COUTTSUK	am	2015	\	nyu	eng	\	Roc	3110	$zPOOF;poof.library.cornell.edu/node/41859
10250305	COUTTSUK	am	2017	b	dk\	dan	\	Gyldendal	2513	12177
10376452	COUTTSUK	am	2006	b	xna	eng	\	Allen & Unwin	6714	14813
10376466	COUTTSUK	am	2005	b	mau	eng	\	Skinner House Books	3111	14808
10376469	COUTTSUK	am	2008	b	cau	eng	\	Celestial Arts	p3153	14807
10376453	COUTTSUK	am	2012	b	enk	eng	\	Bloomsbury Academic	592	14835
10376447	COUTTSUK	am	2017	b	pau	eng	\	Eduka Solutions & Tesko Publishing	8110	14844
10376448	COUTTSUK	am	2017	\	scu	eng	\	[CreateSpace]	8110	14839
10376449	COUTTSUK	am	2017	b	vtu	eng	\	Tuttle Pub.	8110	14838
10376450	COUTTSUK	am	2017	\	ncu	eng	\	Happy Valley Press	8110	14837
10376455	COUTTSUK	am	2017	b	xxu	eng	\	[Ted Case]	8110	14836
10376457	COUTTSUK	am	2015	b	enk	eng	\	Bloomsbury Academic, an imprint of Bloomsbury Publishing Plc	592	14834
10376462	COUTTSUK	am	2018	b	enk	eng	\	C. Hurst & Co. (Publishers)	p2160	14832
10376464	COUTTSUK	am	2018	b	enk	eng	\	Bloomsbury Academic, an imprint of Bloomsbury Publishing Plc	592	14831
10376467	COUTTSUK	am	2018	b	enk	eng	\	Bloomsbury Academic	592	14830
10376470	COUTTSUK	am	2017	b	ilu	eng	\	Curbstone Books, Northwestern University Press	8110	14828
10376471	COUTTSUK	am	2017	b	inu	eng	\	Archway Publishing	8110	14827
10376472	COUTTSUK	am	2015	\	sw\	swe	\	Bromberg	2513	14826
10376473	COUTTSUK	am	2015	\	sw\	swe	\	NA	2513	14825
10376474	COUTTSUK	am	2016	\	sw\	swe	\	Brombergs	2513	14823
10376475	COUTTSUK	am	2018	\	nyu	eng	\	Edwin Mellen Press	p6352	14822
10376477	COUTTSUK	am	2017	b	nyu	eng	\	Edwin Mellen Press	p6352	14820
10376478	COUTTSUK	am	2017	b	nyu	eng	\	The Edwin Mellen Press	p6352	14818
10376479	COUTTSUK	am	2016	b	nyu	eng	\	Edwin Mellen Press	p6352	14817
10376432	COUTTSUK	am	2018	\	us\	eng	0	United Artists Books	p3151	14732
10376425	COUTTSUK	am	2017	b	si\	eng	\	Marshall Cavendish Editions	8110	14748
10363463	COUTTSUK	am	2018	\	nyu	eng	\	Futurepoem Books	p3159	14731
10363458	COUTTSUK	am	2018	b	idu	eng	\	Ahsahta Press	3111	14735
10363462	COUTTSUK	am	2018	\	ohu	eng	\	Dos Madres	p3159	14733
10363511	COUTTSUK	am	2014	b	ilu	eng	\	Haymarket Books	6343	14745
10363453	COUTTSUK	am	2015	b	mdu	eng	\	Rowman & Littlefield	6343	14739
10363454	COUTTSUK	am	2015	b	mdu	eng	\	Rowman & Littlefield	6343	14738
10362979	COUTTSUK	am	2017	b	th\	eng	\	Orchid Press	6343	14705
10362933	COUTTSUK	am	2017	b	inu	eng	\	Trafford	8110	14721
10362935	COUTTSUK	am	2017	\	wiu	eng	\	DCI Communications	8110	14720
10362937	COUTTSUK	am	2017	\	scu	eng	\	Covenant Books, Inc.	8110	14719
10362938	COUTTSUK	am	2018	b	nyu	eng	\	Balzer + Bray, an imprint of HarperCollins Publishers	6343	14704
10362944	COUTTSUK	am	2017	b	nyu	eng	\	St. Martin's Press	6343	14701
10362946	COUTTSUK	am	2015	b	xx\	eng	\	[Joseph L. Kyle]	6343	14691
10362951	COUTTSUK	am	2018	b	nyu	eng	\	Amistad, an imprint of HarperCollins Publishers	6343	14688
10362953	COUTTSUK	am	2016	b	miu	eng	\	Brazos Press	6343	14686
10362926	COUTTSUK	am	2017	\	mou	eng	\	Acclaim Press	8110	14724
10362930	COUTTSUK	am	2017	\	scu	eng	\	[CreateSpace Independent Publishing Platform]	8110	14722
10362007	COUTTSUK	am	2018	b	ne\	eng	\	John Benjamins Publishing Company	592	14595
10362008	COUTTSUK	am	2014	\	nyu	eng	\	Penguin Books	NA	NA
10362022	COUTTSUK	am	2017	b	nyu	eng	\	Viking	6343	14653
10361348	COUTTSUK	am	2018	\	ilu	eng	\	Trade distribution in the US, Consortium Book Sales and Distribution,$c[2018];\1$aChicago, Illinois :$bHaymarket Books	6343	14672
10361352	COUTTSUK	am	2016	b	nyu	eng	\	Blue Rider Press	6343	14670
10361356	COUTTSUK	am	2016	b	nyu	eng	\	Penguin Books	6343	14661
10361362	COUTTSUK	am	2017	b	nyu	eng	\	Penguin Books	6343	14659
10361363	COUTTSUK	am	2016	\	nyu	eng	\	Plume Book	6343	14656
10361364	COUTTSUK	am	2017	b	nyu	eng	\	Penguin Books	6343	14654
10361365	COUTTSUK	am	2017	b	nyu	eng	\	Caliber	6343	14649
10361366	COUTTSUK	am	2017	b	nyu	eng	\	Penguin Books	6343	14646
10361367	COUTTSUK	am	2018	b	ne\	eng	\	John Benjamins Publishing Company	592	14588
10361368	COUTTSUK	am	2018	\	xx\	eng	\	John Benjamins Publishing Company	592	14586
10361369	COUTTSUK	am	2018	\	xx\	eng	\	NA	592	14579
10360685	COUTTSUK	am	2017	\	scu	eng	\	Hoàng Chi Trương	8110	14552
10360681	COUTTSUK	am	2017	b	nyu	eng	\	Racehorse Publishing	8110	14555
10360683	COUTTSUK	am	2017	\	dcu	eng	\	WND Books,$c[2017];\4$a©2012;\2$aNew York	8110	14554
10360684	COUTTSUK	am	2017	\	nyu	eng	\	Nova Science Publishers	8110	14553
10360686	COUTTSUK	am	2017	b	xxu	eng	\	Richlyn Publishing	8110	14551
10360687	COUTTSUK	am	2017	\	pau	eng	\	Sunbury Press	8110	14550
10360689	COUTTSUK	am	2017	\	nyu	eng	\	Nova Science Publishers	8110	14548
10360692	COUTTSUK	am	2017	b	enk	eng	\	Routledge	8110	14547
10360693	COUTTSUK	am	2017	\	ncu	eng	\	St. Andrews University Press	8110	14545
10360697	COUTTSUK	am	2017	\	vtu	eng	\	Pro Lingua Associates	8110	14544
10360698	COUTTSUK	am	2017	\	inu	eng	\	iUniverse	8110	14543
10360699	COUTTSUK	am	2017	b	enk	eng	\	Osprey Publishing	8110	14541
10360700	COUTTSUK	am	2017	\	cau	eng	\	Weeping Willow Books	8110	14540
10360701	COUTTSUK	am	2017	\	xxu	eng	\	OddInt Media	8110	14539
10360702	COUTTSUK	am	2018	b	enk	eng	\	Renaissance Books	8110	14534
10360703	COUTTSUK	am	2017	\	nsc	eng	\	Pottersfield Press	8110	14513
10360704	COUTTSUK	am	2017	b	enk	eng	\	Routledge, Taylor & Francis Group	8110	14506
10360019	COUTTSUK	am	\\\\	\	\\\	\\\	\	Third World Press Foundation	NA	NA
10360027	COUTTSUK	am	\\\\	\	\\\	\\\	\	Third World Press Foundation	NA	NA
10359819	COUTTSUK	am	2017	\	enk	eng	\	John Beaufoy Publishing	8110	14386
10359848	COUTTSUK	am	2017	b	enk	eng	\	Routledge	8110	14379
10359856	COUTTSUK	am	2017	b	enk	eng	\	Routledge, Taylor & Francis Group	8110	14376
10359859	COUTTSUK	am	2015	b	enk	eng	\	Palgrave Macmillan	2021	14369
4033938	COUTTSUK	am	2016	b	ilu	eng	\	Third World Press	6310	14425
10359884	COUTTSUK	am	2017	b	si\	eng	\	Palgrave Macmillan	8110	14387
10359747	COUTTSUK	am	2017	b	enk	eng	\	Routledge, an imprint of the Taylor & Francis Group	8110	14385
10359740	COUTTSUK	am	2017	b	pau	eng	\	IGI Global, Business Science Reference	8110	14390
10359744	COUTTSUK	am	2017	b	dcu	eng	\	International Bank for Reconstruction and Development / The World Bank	8110	14389
10359745	COUTTSUK	am	2017	b	miu	eng	\	Discovery House	8110	14388
10359749	COUTTSUK	am	2017	b	enk	eng	\	Routledge/Taylor & Francis Group	8110	14383
10359753	COUTTSUK	am	2017	b	enk	eng	\	Bloomsbury Academic, an imprint of Bloomsbury Publishing Plc	8110	14381
10359756	COUTTSUK	am	2017	b	nyu	eng	\	Berghahn Books	8110	14380
10359757	COUTTSUK	am	2017	b	dk\	eng	\	NIAS Press	8110	14375
10359759	COUTTSUK	am	2018	b	nju	eng	\	Africa World Press	6342	14444
10359760	COUTTSUK	am	2017	b	nju	eng	\	Africa World Press ;$aHalifax :$bFernwood Publishing	p6390	14443
10359763	COUTTSUK	am	2016	b	flu	eng	\	Mind Productions & Associates, Inc.	6343	14442
10359764	COUTTSUK	am	2016	b	nju	eng	\	The Red Sea Press	6343	14441
10359767	COUTTSUK	am	2018	\	nju	eng	\	Africa World Press	6343	14440
10359768	COUTTSUK	am	2018	b	nju	eng	\	The Red Sea Press	6343	14439
10359769	COUTTSUK	am	2018	\	xx\	eng	\	RED SEA PRESS,U S	6343	14438
10359770	COUTTSUK	am	2018	b	nju	eng	\	Africa World Press	6343	14437
10359773	COUTTSUK	am	2018	b	nju	eng	\	Africa World Press	6343	14436
10359774	COUTTSUK	am	2018	b	nju	eng	\	Africa World Press	6343	14435
10359777	COUTTSUK	am	2018	b	nju	eng	\	Africa World Press	6343	14434
10359779	COUTTSUK	am	2018	b	nju	eng	\	Africa World Press	p6390	14433
10359781	COUTTSUK	am	2018	\	ilu	eng	\	Third World Press	6310	14432
10359743	COUTTSUK	am	2016	b	ilu	eng	\	Third World Press Foundation	p2163	14422
10359737	COUTTSUK	am	2018	\	ilu	eng	\	NA	6310	14431
10359738	COUTTSUK	am	2017	b	ilu	eng	\	Third World Press	6310	14429
10359739	COUTTSUK	am	2017	\	ilu	eng	\	Third World Press Foundation	6310	14428
10359746	COUTTSUK	am	2015	b	ilu	eng	\	Third World Press	p2163	14398
10359748	COUTTSUK	am	2018	\	ilu	eng	\	Third World Press Foundation	p2163	14395
10359750	COUTTSUK	am	2017	b	cau	eng	\	University of California Press	p2160	14392
10359752	COUTTSUK	am	2018	b	cau	eng	\	Middle Passage Press	p2160	14391
10359534	COUTTSUK	am	2017	\	xxu	eng	\	[Jacqueline A. Kane],$c2017.;\3$a[Place of publication not identified] :$bXlibris	NA	NA
10359736	COUTTSUK	am	2014	\	ilu	eng	\	Third World Press	p2163	14399
10359613	COUTTSUK	am	2013	\	ie\	ice	\	Evertype	p8350	14328
10359640	COUTTSUK	am	2018	\	mau	eng	\	Houghton Mifflin Harcourt	2161	14338
10359694	COUTTSUK	am	2014	\	xx\	eng	\	Think Doctor Publications	NA	NA
10359695	COUTTSUK	am	2013	\	cau	eng	\	Marway Publishing	NA	NA
10359193	COUTTSUK	am	2014	b	pau	eng	\	Judson Press	2161	14357
10359203	COUTTSUK	am	2018	b	enk	eng	\	Boydell & Brewer Inc.	2310	14346
8910059	COUTTSUK	am	2015	\	cau	eng	\	Middle Passage Press	p6350	$zPOOF;poof.library.cornell.edu/node/34215
10359194	COUTTSUK	am	2016	\	nyu	eng	\	Jeremy P. Tarcher/Penguin, an imprint of Penguin Random House LLC	2161	14358
10359197	COUTTSUK	am	2017	\	cau	eng	\	Smiley Books, Distributed by Hay House, Inc.	2161	14353
10359200	COUTTSUK	am	2015	b	nyu	eng	\	Palgrave Macmillan	2161	14352
10359201	COUTTSUK	am	2015	b	xxu	eng	\	[CreatSpace Independent Publishing Platform]	2161	14351
10359202	COUTTSUK	am	2015	\	nyu	eng	\	Amistad, An Imprint of Harper Collins Publishers	2161	14349
10359206	COUTTSUK	am	2016	\	nyu	eng	\	Spiegel & Grau	2161	14341
10359208	COUTTSUK	am	2018	b	nyu	eng	\	The Library of America :$bLiterary Classics of the United States, Inc.	2161	14340
10359209	COUTTSUK	am	2016	b	xxu	eng	\	Xlibris	2161	14339
10359210	COUTTSUK	am	2018	b	nyu	eng	\	Greenwillow Books, an imprint of HarperCollins Publishers	2161	14337
10358677	COUTTSUK	am	2018	b	oru	eng	\	Sussex Academic Press	8110	14320
10358073	COUTTSUK	am	2018	b	nyu	eng	\	Grove Press	521	14262
10358074	COUTTSUK	am	2018	b	nyu	eng	\	PublicAffairs	521	14261
10358075	COUTTSUK	am	2018	\	nyu	eng	\	Touchstone	521	14260
10358076	COUTTSUK	am	2018	b	nyu	eng	\	NA	521	14259
10358077	COUTTSUK	am	2018	\	nyu	eng	\	Ecco, an imprint of HarperCollinsPublishers	521	14244
10358078	COUTTSUK	am	2018	\	nyu	eng	\	Liveright Publishing Corporation, a division of W. W. Norton & Company	521	14243
10358079	COUTTSUK	am	2018	\	nyu	eng	\	Grand Central Publishing	521	14242
10358070	COUTTSUK	am	2016	b	enk	eng	\	Bloomsbury Academic, An imprint of Bloomsbury Publishing Plc	p3350	14280
10358125	COUTTSUK	am	2018	\	nyu	eng	\	Atria Books	521	14246
10358071	COUTTSUK	am	2013	b	enk	eng	\	Bloomsbury Academic	p3350	14279
10358072	COUTTSUK	am	2018	b	enk	eng	\	Bloomsbury Academic, an imprint of Bloomsbury Publishing Plc	p3350	14278
10357980	COUTTSUK	am	2018	b	enk	eng	\	Bloomsbury Publishing	6310	14958
10357980	COUTTSUK	am	2018	b	enk	eng	\	Bloomsbury Publishing	6310	14958
10299529	COUTTSUK	am	2018	\	nyu	eng	\	Random House Large Print	521	12723
10299529	COUTTSUK	am	2018	\	nyu	eng	\	Random House Large Print	521	12723
10357093	COUTTSUK	am	2017	b	enk	eng	\	Oxford University Press	p7253	14184
10356980	COUTTSUK	am	2018	b	dk\	eng	\	NIAS Press	p8190	14203
10356983	COUTTSUK	am	2017	b	nyu	eng	\	Peter Lang	p2156	14200
9667888	COUTTSUK	am	2017	b	pau	eng	\	Elsevier	p1553	5347
9667888	COUTTSUK	am	2017	b	pau	eng	\	Elsevier	p1553	5347
9667888	COUTTSUK	am	2017	b	pau	eng	\	Elsevier	p1553	5347
9667888	COUTTSUK	am	2017	b	pau	eng	\	Elsevier	p1553	5347
9667888	COUTTSUK	am	2017	b	pau	eng	\	Elsevier	p1553	5347
9667888	COUTTSUK	am	2017	b	pau	eng	\	Elsevier	p1553	5347
9667888	COUTTSUK	am	2017	b	pau	eng	\	Elsevier	p1553	5347
9667888	COUTTSUK	am	2017	b	pau	eng	\	Elsevier	p1553	5347
9667888	COUTTSUK	am	2017	b	pau	eng	\	Elsevier	p1553	5347
9667888	COUTTSUK	am	2017	b	pau	eng	\	Elsevier	p1553	5347
9599073	COUTTSUK	am	2016	b	mou	eng	\	Elsevier	1510	$zPOOF;poof.library.cornell.edu/node/48621
